ID,Player,WAR/pos,Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
274,Chris Narveson\narvech01,0.0,2016,34,MIA,NL,6,3,3,0,0,0,0,0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/*1
275,Chris Owings\owingch01,1.6,2016,24,ARI,NL,119,466,437,52,121,24,11,5,49.0,20,4.0,87.0,5.0,2.0,2.0,8.0,21.0,2.0,0.277,0.315,0.416,0.731,*68/H4
277,Chris Rusin\rusinch01,0.1,2016,29,COL,NL,29,30,29,2,5,0,1,0,3.0,0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.172,0.172,0.241,0.414,*1
280,Chris Stewart\stewach01,-0.3,2016,34,PIT,NL,34,113,98,10,21,4,0,1,7.0,12,2.0,15.0,3.0,0.0,0.0,2.0,0.0,0.0,0.214,0.319,0.286,0.604,*2/H3
281,Chris Stratton\stratch01,0.0,2016,25,SFG,NL,7,1,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,/*1
284,Chris Withrow\withrch01,0.0,2016,27,ATL,NL,46,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
287,Christian Bergman\bergmch01,0.1,2016,28,COL,NL,15,3,3,1,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.667,*1
288,Christian Bethancourt\bethach01,-0.4,2016,24,SDP,NL,73,204,193,20,44,9,0,6,25.0,10,0.0,56.0,0.0,0.0,1.0,9.0,1.0,2.0,0.228,0.265,0.368,0.633,*2H/791D4
290,Christian Friedrich\friedch01,-0.1,2016,28,SDP,NL,24,43,37,2,2,0,0,0,2.0,3,0.0,23.0,0.0,3.0,0.0,1.0,0.0,0.0,0.054,0.125,0.054,0.179,*1
292,Christian Yelich\yelicch01,5.3,2016,24,MIA,NL,155,659,578,78,172,38,3,21,98.0,72,4.0,138.0,4.0,0.0,5.0,20.0,9.0,4.0,0.298,0.376,0.483,0.859,*78/HD
294,Clayton Kershaw\kershcl01,0.3,2016,28,LAD,NL,23,50,46,2,8,1,0,0,3.0,1,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.174,0.191,0.196,0.387,*1/H
295,Clayton Richard\richacl01,-0.1,2016,32,TOT,NL,37,21,17,0,1,0,0,0,1.0,1,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.059,0.111,0.059,0.17,*1/H
297,Clint Robinson\robincl01,-0.5,2016,31,WSN,NL,104,224,196,16,46,4,0,5,26.0,20,0.0,38.0,2.0,1.0,5.0,4.0,0.0,0.0,0.235,0.305,0.332,0.637,*H3/7D
301,Cody Asche\ascheco01,-0.7,2016,26,PHI,NL,71,218,197,22,42,15,0,4,18.0,18,0.0,54.0,2.0,0.0,1.0,1.0,3.0,1.0,0.213,0.284,0.35,0.635,*7H
303,Cody Hall\hallco01,0.0,2016,28,MIA,NL,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,/*1
305,Cody Reed\reedco01,-0.1,2016,23,CIN,NL,10,14,11,1,0,0,0,0,0.0,1,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.083,*1
308,Cole Figueroa\figueco01,-0.2,2016,29,PIT,NL,23,27,26,0,4,0,0,0,3.0,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.154,0.185,0.154,0.339,*H/465
309,Cole Gillespie\gilleco01,-0.4,2016,32,MIA,NL,41,55,51,7,12,3,2,0,5.0,3,0.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.235,0.273,0.373,0.645,*H/7938
312,Colin Rea\reaco01,-0.1,2016,25,TOT,NL,21,39,33,3,4,0,0,0,1.0,2,0.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.121,0.171,0.121,0.293,*1/H
313,Colin Walsh\walshco02,-0.4,2016,26,MIL,NL,38,63,47,4,4,1,0,0,2.0,15,0.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.085,0.317,0.106,0.424,*H5/74
316,Colton Murray\murraco02,0.0,2016,26,PHI,NL,24,1,1,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*1
317,Conor Gillaspie\gillaco01,1.1,2016,28,SFG,NL,101,205,191,24,50,8,4,6,25.0,12,3.0,28.0,1.0,0.0,1.0,3.0,1.0,2.0,0.262,0.307,0.44,0.747,*H5/3
321,Corey Knebel\knebeco01,0.0,2016,24,MIL,NL,35,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
322,Corey Seager\seageco01,6.1,2016,22,LAD,NL,157,687,627,105,193,40,5,26,72.0,54,5.0,133.0,4.0,0.0,2.0,12.0,3.0,3.0,0.308,0.365,0.512,0.877,*6/H
323,Cory Gearrin\gearrco01,0.1,2016,30,SFG,NL,56,1,1,0,1,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,*1/7
324,Cory Luebke\luebkco01,0.0,2016,31,PIT,NL,9,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,/*1
326,Cory Spangenberg\spangco01,0.4,2016,25,SDP,NL,14,53,48,6,11,1,1,1,8.0,4,0.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.229,0.302,0.354,0.656,*4/H
327,Craig Breslow\breslcr01,0.0,2016,35,MIA,NL,15,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
330,Cristhian Adames\adamecr01,-0.4,2016,24,COL,NL,121,256,225,25,49,7,3,2,17.0,24,0.0,47.0,4.0,3.0,0.0,5.0,2.0,3.0,0.218,0.304,0.302,0.607,*H645
332,Curtis Granderson\grandcu01,2.5,2016,35,NYM,NL,150,633,545,88,129,24,5,30,59.0,74,7.0,130.0,9.0,0.0,5.0,10.0,4.0,2.0,0.237,0.335,0.464,0.799,*98H/7D
333,Curtis Partch\partccu01,0.0,2016,29,PIT,NL,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,/*1
335,Dalier Hinojosa\hinojda01,0.0,2016,30,PHI,NL,10,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
338,Damien Magnifico\magnida01,0.0,2016,25,MIL,NL,3,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,/*1
343,Dan Straily\straida01,-0.5,2016,27,CIN,NL,34,65,52,2,1,0,0,0,1.0,2,0.0,40.0,0.0,11.0,0.0,0.0,0.0,0.0,0.019,0.056,0.019,0.075,*1
346,Daniel Castro\castrda01,-1.1,2016,23,ATL,NL,47,139,130,8,26,1,0,0,7.0,7,1.0,24.0,0.0,2.0,0.0,4.0,1.0,1.0,0.2,0.241,0.208,0.449,64/5H
348,Daniel Descalso\descada01,0.6,2016,29,COL,NL,99,289,250,38,66,12,2,8,38.0,34,3.0,56.0,1.0,0.0,4.0,2.0,3.0,0.0,0.264,0.349,0.424,0.773,6H34/7D5
349,Daniel Hudson\hudsoda01,0.0,2016,29,ARI,NL,70,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
351,Daniel Murphy\murphda08,4.6,2016,31,WSN,NL,142,582,531,88,184,47,5,25,104.0,35,10.0,57.0,8.0,0.0,8.0,4.0,5.0,3.0,0.347,0.39,0.595,0.985,*43/HD5
354,Daniel Stumpf\stumpda01,0.0,2016,25,PHI,NL,7,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,/*1
356,Daniel Winkler\winklda01,0.0,2016,26,ATL,NL,3,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,/*1
360,Danny Espinosa\espinda01,1.7,2016,29,WSN,NL,157,601,516,66,108,15,0,24,72.0,54,12.0,174.0,20.0,7.0,4.0,4.0,9.0,2.0,0.209,0.306,0.378,0.684,*6/H
366,Dansby Swanson\swansda01,0.9,2016,22,ATL,NL,38,145,129,20,39,7,1,3,17.0,13,5.0,34.0,0.0,1.0,2.0,2.0,3.0,0.0,0.302,0.361,0.442,0.803,*6/H
369,Darin Ruf\rufda01,-0.8,2016,29,PHI,NL,43,89,83,8,17,2,0,3,9.0,4,0.0,25.0,0.0,0.0,2.0,5.0,0.0,1.0,0.205,0.236,0.337,0.573,*H37
374,David Dahl\dahlda01,1.0,2016,22,COL,NL,63,237,222,42,70,12,4,7,24.0,15,0.0,59.0,0.0,0.0,0.0,3.0,5.0,0.0,0.315,0.359,0.5,0.859,*7/H89
375,David Freese\freesda01,1.8,2016,33,PIT,NL,141,492,437,63,118,23,0,13,55.0,45,2.0,142.0,10.0,0.0,0.0,15.0,0.0,0.0,0.27,0.352,0.412,0.764,*53H/4
376,David Goforth\goforda01,0.0,2016,27,MIL,NL,10,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
377,David Hale\haleda02,0.0,2016,28,COL,NL,2,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,/*1
378,David Hernandez\hernada01,0.0,2016,31,PHI,NL,70,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
380,David Lough\loughda01,-0.1,2016,30,PHI,NL,30,79,67,6,16,3,1,0,4.0,9,1.0,8.0,2.0,0.0,1.0,0.0,1.0,2.0,0.239,0.342,0.313,0.655,*79/H
383,David Peralta\peralda01,0.6,2016,28,ARI,NL,48,183,171,23,43,9,5,4,15.0,8,1.0,42.0,3.0,0.0,1.0,3.0,2.0,0.0,0.251,0.295,0.433,0.728,*9/8H
384,David Phelps\phelpda01,0.0,2016,29,MIA,NL,64,13,11,0,2,0,0,0,1.0,0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.182,0.182,0.182,0.364,*1
388,David Ross\rossda01,1.7,2016,39,CHC,NL,67,205,166,24,38,6,0,10,32.0,30,6.0,54.0,0.0,4.0,5.0,3.0,0.0,1.0,0.229,0.338,0.446,0.784,*2H
389,David Wright\wrighda03,-0.2,2016,33,NYM,NL,37,164,137,18,31,8,0,7,14.0,26,0.0,55.0,0.0,0.0,0.0,0.0,3.0,2.0,0.226,0.35,0.438,0.788,*5/H
390,Dayan Diaz\diazda01,0.0,2016,27,CIN,NL,6,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,/*1
391,Dean Kiekhefer\kiekhde01,0.0,2016,27,STL,NL,26,1,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*1
392,Dee Gordon\gordode01,0.8,2016,28,MIA,NL,79,346,325,47,87,7,6,1,14.0,18,1.0,55.0,0.0,1.0,1.0,4.0,30.0,7.0,0.268,0.305,0.335,0.641,*4/H
395,Denard Span\spande01,1.0,2016,32,SFG,NL,143,637,572,70,152,23,5,11,53.0,53,2.0,79.0,4.0,6.0,2.0,8.0,12.0,7.0,0.266,0.331,0.381,0.712,*8/H
397,Derek Dietrich\dietrde01,2.4,2016,26,MIA,NL,128,412,351,39,98,20,5,7,42.0,32,2.0,84.0,24.0,0.0,5.0,6.0,1.0,0.0,0.279,0.374,0.425,0.798,*4H35/7
399,Derek Law\lawde01,0.0,2016,25,SFG,NL,61,1,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*1
400,Derek Norris\norride01,0.3,2016,27,SDP,NL,125,458,415,50,77,17,0,14,42.0,36,5.0,139.0,4.0,0.0,3.0,9.0,9.0,2.0,0.186,0.255,0.328,0.583,*2/H3
402,Destin Hood\hoodde01,-0.2,2016,26,MIA,NL,13,25,25,3,6,1,0,1,2.0,0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,0.24,0.4,0.64,/H79
404,Devin Mesoraco\mesorde01,-0.2,2016,28,CIN,NL,16,55,50,2,7,1,0,0,1.0,5,0.0,10.0,0.0,0.0,0.0,3.0,0.0,1.0,0.14,0.218,0.16,0.378,*2/H
406,Dexter Fowler\fowlede01,4.2,2016,30,CHC,NL,125,551,456,84,126,25,7,13,48.0,79,0.0,124.0,11.0,1.0,4.0,3.0,13.0,4.0,0.276,0.393,0.447,0.84,*8/HD
412,DJ LeMahieu\lemahdj01,5.2,2016,27,COL,NL,146,635,552,104,192,32,8,11,66.0,66,2.0,80.0,3.0,8.0,6.0,19.0,11.0,7.0,0.348,0.416,0.495,0.911,*4/H
413,Domingo Santana\santado01,-0.2,2016,23,MIL,NL,77,281,246,34,63,14,0,11,32.0,32,0.0,91.0,2.0,0.0,1.0,7.0,2.0,3.0,0.256,0.345,0.447,0.792,*9H/78
414,Dominic Leone\leonedo01,0.0,2016,24,ARI,NL,25,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
415,Don Kelly\kellydo01,-0.2,2016,36,MIA,NL,13,30,27,2,4,0,2,0,3.0,2,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.148,0.2,0.296,0.496,*3/H
421,Drew Hayes\hayesdr01,0.0,2016,28,CIN,NL,6,2,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/*1
430,Dustin Garneau\garnedu01,0.1,2016,28,COL,NL,24,75,68,7,16,6,0,1,6.0,6,0.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.235,0.293,0.368,0.661,*2/H
431,Dustin McGowan\mcgowdu01,0.0,2016,34,MIA,NL,55,4,4,0,0,0,0,0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*1
436,Eddie Butler\butleed01,-0.2,2016,25,COL,NL,17,19,15,0,1,0,0,0,0.0,0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.067,0.067,0.067,0.133,*1
443,Edubray Ramos\ramosed02,0.1,2016,23,PHI,NL,42,1,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,*1
446,Edwin Escobar\escobed02,0.0,2016,24,ARI,NL,25,2,2,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*1
447,Edwin Jackson\jacksed01,0.4,2016,32,TOT,NL,24,27,23,2,5,1,0,0,2.0,3,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.217,0.308,0.261,0.569,*1/H
448,Ehire Adrianza\adriaeh01,0.0,2016,26,SFG,NL,40,71,63,3,16,2,0,2,7.0,2,0.0,13.0,2.0,4.0,0.0,0.0,0.0,1.0,0.254,0.299,0.381,0.679,*H6/45
449,Elias Diaz\diazel01,-0.1,2016,25,PIT,NL,1,4,4,0,0,0,0,0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/*2
451,Elvis Araujo\araujel01,0.0,2016,24,PHI,NL,32,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
452,Emilio Bonifacio\bonifem01,-0.2,2016,31,ATL,NL,24,43,38,6,8,0,0,0,3.0,3,0.0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,0.211,0.268,0.211,0.479,*H*7/8
453,Emmanuel Burriss\burriem01,-0.6,2016,31,PHI,NL,39,50,45,3,5,1,1,0,0.0,2,0.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,0.111,0.184,0.178,0.361,*H/4673D
454,Ender Inciarte\inciaen01,3.8,2016,25,ATL,NL,131,578,522,85,152,24,7,3,29.0,45,5.0,68.0,4.0,5.0,2.0,8.0,16.0,7.0,0.291,0.351,0.381,0.732,*87/H
456,Enrique Burgos\burgoen02,0.0,2016,25,ARI,NL,43,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
457,Enrique Hernandez\hernaen02,0.1,2016,24,LAD,NL,109,244,216,25,41,8,0,7,18.0,28,1.0,64.0,0.0,0.0,0.0,3.0,2.0,0.0,0.19,0.283,0.324,0.607,H784/956D
459,Eric Campbell\campber01,-0.5,2016,29,NYM,NL,40,88,75,9,13,1,0,1,9.0,10,1.0,24.0,2.0,0.0,1.0,2.0,1.0,0.0,0.173,0.284,0.227,0.511,*3H/574
460,Eric Fryer\fryerer01,0.4,2016,30,TOT,NL,60,133,116,19,31,4,1,0,13.0,13,0.0,25.0,0.0,2.0,2.0,1.0,0.0,3.0,0.267,0.336,0.319,0.655,*2H
462,Eric O'Flaherty\oflaher01,0.0,2016,31,ATL,NL,39,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
466,Erik Goeddel\goedder01,0.0,2016,27,NYM,NL,36,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
471,Eugenio Suarez\suareeu01,1.5,2016,24,CIN,NL,159,627,565,78,140,25,2,21,70.0,51,0.0,155.0,8.0,0.0,3.0,10.0,11.0,5.0,0.248,0.317,0.411,0.728,*5/H6D
474,Evan Marshall\marshev01,0.0,2016,26,ARI,NL,15,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
477,Felipe Rivero\riverfe01,0.0,2016,24,TOT,NL,75,1,1,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*1
479,Felix Pena\penafe01,0.0,2016,26,CHC,NL,11,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
481,Fernando Rodney\rodnefe01,0.0,2016,39,TOT,NL,67,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
484,Francisco Cervelli\cervefr01,1.6,2016,30,PIT,NL,101,393,326,42,86,14,1,1,33.0,56,1.0,72.0,6.0,0.0,5.0,14.0,6.0,2.0,0.264,0.377,0.322,0.699,*2/H3D
489,Frank Herrmann\herrmfr01,0.0,2016,32,PHI,NL,14,1,1,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*1
492,Freddie Freeman\freemfr01,6.5,2016,26,ATL,NL,158,693,589,102,178,43,6,34,91.0,89,18.0,171.0,10.0,0.0,5.0,12.0,6.0,1.0,0.302,0.4,0.569,0.968,*3
493,Freddy Galvis\galvifr01,1.3,2016,26,PHI,NL,158,624,584,61,141,26,3,20,67.0,25,6.0,136.0,3.0,8.0,4.0,16.0,17.0,6.0,0.241,0.274,0.399,0.673,*6/H
494,Gabriel Ynoa\ynoaga01,0.0,2016,23,NYM,NL,10,3,3,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*1
497,Gavin Cecchini\cecchga02,0.1,2016,22,NYM,NL,4,7,6,2,2,2,0,0,2.0,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333,0.429,0.667,1.095,/*H*6
499,George Kontos\kontoge01,0.0,2016,31,SFG,NL,57,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
502,Gerardo Concepcion\concege01,0.0,2016,24,CHC,NL,3,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,/*1
503,Gerardo Parra\parrage01,-2.8,2016,29,COL,NL,102,381,368,45,93,27,3,7,39.0,9,1.0,73.0,1.0,1.0,2.0,16.0,6.0,4.0,0.253,0.271,0.399,0.671,*7398/H
504,German Marquez\marquge01,-0.1,2016,21,COL,NL,6,8,6,1,0,0,0,0,0.0,0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/*1
505,Gerrit Cole\colege01,0.2,2016,25,PIT,NL,21,43,40,3,8,1,0,1,3.0,0,0.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,0.2,0.22,0.3,0.52,*1
506,Giancarlo Stanton\stantmi03,2.5,2016,26,MIA,NL,119,470,413,56,99,20,1,27,74.0,50,5.0,140.0,4.0,0.0,2.0,6.0,0.0,0.0,0.24,0.326,0.489,0.815,*9H/D
507,Gio Gonzalez\gonzagi01,0.0,2016,30,WSN,NL,32,59,52,1,7,2,0,0,2.0,0,0.0,24.0,1.0,5.0,1.0,0.0,0.0,0.0,0.135,0.148,0.173,0.321,*1
509,Gonzalez Germen\germego01,0.0,2016,28,COL,NL,40,3,3,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*1
510,Gordon Beckham\beckhgo01,-1.2,2016,29,TOT,NL,88,279,245,25,52,16,1,5,31.0,26,1.0,52.0,4.0,0.0,4.0,12.0,1.0,0.0,0.212,0.294,0.347,0.641,*4H56
511,Gorkys Hernandez\hernago01,0.3,2016,28,SFG,NL,26,57,54,7,14,5,0,2,4.0,3,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.259,0.298,0.463,0.761,*8/9H7
512,Grant Dayton\daytogr01,0.0,2016,28,LAD,NL,25,1,1,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*1
513,Grant Green\greengr01,-0.4,2016,28,SFG,NL,18,50,46,7,12,2,0,1,7.0,3,0.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,0.261,0.3,0.37,0.67,*4/H
514,Greg Garcia\garcigr01,1.8,2016,26,STL,NL,99,257,214,33,59,11,0,3,17.0,38,4.0,50.0,4.0,0.0,1.0,3.0,1.0,1.0,0.276,0.393,0.369,0.762,H564
516,Gregor Blanco\blancgr01,-1.0,2016,32,SFG,NL,106,274,241,28,54,10,4,1,18.0,29,4.0,51.0,1.0,1.0,1.0,5.0,6.0,3.0,0.224,0.309,0.311,0.62,H978
518,Gregory Polanco\polangr01,1.6,2016,24,PIT,NL,144,587,527,79,136,34,4,22,86.0,53,6.0,119.0,0.0,1.0,6.0,13.0,17.0,6.0,0.258,0.323,0.463,0.786,*97/H8D
522,Hansel Robles\robleha01,0.0,2016,25,NYM,NL,68,3,3,0,0,0,0,0,0.0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,*1
525,Hector Neris\nerishe01,0.0,2016,27,PHI,NL,79,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
526,Hector Olivera\olivehe01,-0.2,2016,31,ATL,NL,6,21,19,2,4,1,0,0,2.0,1,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.211,0.238,0.263,0.501,/*7H
527,Hector Rondon\rondohe01,0.0,2016,28,CHC,NL,54,1,1,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*1
531,Hernan Iribarren\iribahe01,0.2,2016,32,CIN,NL,24,45,45,6,14,0,3,0,2.0,0,0.0,11.0,0.0,0.0,0.0,2.0,1.0,0.0,0.311,0.311,0.444,0.756,*H/8439
532,Hernan Perez\perezhe01,2.0,2016,25,MIL,NL,123,430,404,50,110,18,3,13,56.0,18,0.0,94.0,1.0,3.0,4.0,6.0,34.0,7.0,0.272,0.302,0.428,0.73,59H4/8367
534,Homer Bailey\baileho02,0.0,2016,30,CIN,NL,6,11,10,0,1,0,0,0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.182,0.1,0.282,/*1
535,Howie Kendrick\kendrho01,0.5,2016,32,LAD,NL,146,543,487,65,124,26,2,8,40.0,50,2.0,96.0,3.0,0.0,3.0,20.0,10.0,2.0,0.255,0.326,0.366,0.691,*74H53/D
536,Hunter Cervenka\cervehu01,0.0,2016,26,TOT,NL,68,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
538,Hunter Pence\pencehu01,1.9,2016,33,SFG,NL,106,442,395,58,114,23,1,13,57.0,43,1.0,95.0,1.0,0.0,3.0,10.0,1.0,1.0,0.289,0.357,0.451,0.808,*9/H
539,Hunter Renfroe\renfrhu01,0.4,2016,24,SDP,NL,11,36,35,8,13,3,0,4,14.0,1,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.371,0.389,0.8,1.189,/*9H
540,Hunter Strickland\strichu01,0.0,2016,27,SFG,NL,72,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
543,Hyun-Jin Ryu\ryuhy01,0.0,2016,29,LAD,NL,1,1,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/*1
547,Ian Krol\krolia01,0.0,2016,25,ATL,NL,63,1,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*1
548,Ichiro Suzuki\suzukic01,1.5,2016,42,MIA,NL,143,365,327,48,95,15,5,1,22.0,30,1.0,42.0,3.0,3.0,2.0,4.0,10.0,2.0,0.291,0.354,0.376,0.73,H978/D
550,Ivan De Jesus\dejesiv02,0.0,2016,29,CIN,NL,104,243,221,21,56,10,0,1,20.0,17,1.0,51.0,2.0,2.0,1.0,6.0,3.0,1.0,0.253,0.311,0.312,0.623,H6453/7
558,J.J. Hoover\hoovejj01,0.0,2016,28,CIN,NL,18,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,*1
559,J.P. Howell\howeljp01,0.0,2016,33,LAD,NL,64,2,2,0,0,0,0,0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*1
562,J.T. Realmuto\realmjt01,2.6,2016,25,MIA,NL,137,545,509,60,154,31,0,11,48.0,28,1.0,100.0,5.0,0.0,3.0,12.0,12.0,4.0,0.303,0.343,0.428,0.771,*2H/D
563,Jabari Blash\blashja01,0.0,2016,26,SDP,NL,38,84,71,7,12,2,0,3,5.0,11,0.0,34.0,2.0,0.0,0.0,3.0,1.0,0.0,0.169,0.298,0.324,0.622,9H/7
564,Jace Peterson\peterja01,0.4,2016,26,ATL,NL,115,408,350,45,89,16,1,7,29.0,52,2.0,69.0,1.0,2.0,3.0,9.0,5.0,5.0,0.254,0.35,0.366,0.715,*4H7/85
