ID,Player,WAR/pos,Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
96,Blaine Boyer\boyerbl01,0.0,2010,28,ARI,NL,54,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
97,Blake DeWitt\dewitbl01,0.4,2010,24,TOT,NL,135,496,440,47,115,24,5,5,52,47,8,86,4,2,3,5,3,2,0.261,0.336,0.373,0.709,*4H/5
98,Blake Hawksworth\hawksbl01,-0.2,2010,27,STL,NL,45,18,16,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0.0,0.0,0.0,0.0,*1
100,Bob Howry\howrybo01,0.0,2010,36,TOT,NL,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
104,Bobby Crosby\crosbbo01,-1.3,2010,30,TOT,NL,70,189,168,9,37,10,0,1,13,17,2,38,1,2,1,2,0,3,0.22,0.294,0.298,0.592,H645/3
106,Bobby Parnell\parnebo01,0.0,2010,25,NYM,NL,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
107,Bobby Scales\scalebo01,0.2,2010,32,CHC,NL,10,20,13,4,4,0,0,0,2,7,0,5,0,0,0,0,1,0,0.308,0.55,0.308,0.858,/*5H
111,Brad Ausmus\ausmubr01,-0.1,2010,41,LAD,NL,21,71,63,4,14,2,0,0,2,7,1,15,1,0,0,3,0,0,0.222,0.31,0.254,0.564,*2
113,Brad Davis\davisbr03,0.4,2010,27,FLA,NL,33,123,109,8,23,7,1,3,16,9,2,37,1,1,3,1,2,0,0.211,0.27,0.376,0.647,*2/H
114,Brad Eldred\eldrebr01,0.0,2010,29,COL,NL,11,27,24,4,6,1,0,1,3,2,0,10,1,0,0,0,0,0,0.25,0.333,0.417,0.75,/*3H
117,Brad Lidge\lidgebr01,0.0,2010,33,PHI,NL,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
118,Brad Lincoln\lincobr01,0.3,2010,25,PIT,NL,11,18,15,0,6,0,0,0,3,0,0,3,0,3,0,0,0,0,0.4,0.4,0.4,0.8,*1
120,Brad Penny\pennybr01,0.1,2010,32,STL,NL,9,20,19,1,3,0,0,1,4,0,0,6,0,1,0,1,0,0,0.158,0.158,0.316,0.474,/*1
121,Brad Snyder\snydebr02,0.0,2010,28,CHC,NL,12,28,27,1,5,1,0,0,5,1,0,12,0,0,0,0,0,0,0.185,0.214,0.222,0.437,/*9*H7
125,Brandon Allen\allenbr01,0.2,2010,24,ARI,NL,22,56,45,5,12,3,0,1,6,10,1,20,0,0,1,0,0,0,0.267,0.393,0.4,0.793,*7/H3
126,Brandon Beachy\beachbr01,0.0,2010,23,ATL,NL,3,6,5,1,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0.2,0.333,0.2,0.533,/*1
128,Brandon Hicks\hicksbr01,0.0,2010,24,ATL,NL,16,6,5,7,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.0,0.167,0.0,0.167,*H/564
130,Brandon Kintzler\kintzbr01,0.0,2010,25,MIL,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
132,Brandon Lyon\lyonbr01,0.0,2010,30,HOU,NL,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
133,Brandon Medders\meddebr01,0.0,2010,30,SFG,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
135,Brandon Moss\mossbr01,-0.4,2010,26,PIT,NL,17,27,26,2,4,1,0,0,2,1,0,6,0,0,0,1,0,0,0.154,0.185,0.192,0.377,*H/97
136,Brandon Phillips\phillbr01,3.8,2010,29,CIN,NL,155,687,626,100,172,33,5,18,59,46,1,83,8,6,1,14,16,12,0.275,0.332,0.43,0.762,*4/H
140,Brendan Donnelly\donnebr01,0.0,2010,38,PIT,NL,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
142,Brendan Ryan\ryanbr01,2.1,2010,28,STL,NL,139,486,439,50,98,19,3,2,36,33,5,60,2,9,3,6,11,4,0.223,0.279,0.294,0.573,*6/H
144,Brent Clevlen\clevlbr01,0.0,2010,26,ATL,NL,4,4,4,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.25,0.25,0.5,0.75,/*H*7
148,Brett Carroll\carrobr01,0.0,2010,27,FLA,NL,32,90,76,13,15,4,0,2,7,6,3,29,7,0,1,2,2,1,0.197,0.311,0.329,0.64,*9/H7
151,Brett Hayes\hayesbr01,0.1,2010,26,FLA,NL,26,83,77,6,16,6,1,2,6,6,1,26,0,0,0,1,0,0,0.208,0.265,0.39,0.655,*2/H
152,Brett Myers\myersbr01,0.2,2010,29,HOU,NL,33,76,62,2,11,1,0,0,2,2,0,25,0,11,1,0,0,0,0.177,0.2,0.194,0.394,*1
153,Brett Sinkbeil\sinkbbr01,0.0,2010,25,FLA,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
154,Brett Wallace\wallabr01,-0.1,2010,23,HOU,NL,51,159,144,14,32,6,1,2,13,8,3,50,7,0,0,3,0,0,0.222,0.296,0.319,0.615,*3/H
156,Brian Barden\bardebr01,-0.2,2010,29,FLA,NL,35,32,28,2,5,0,0,0,3,3,0,12,1,0,0,0,0,2,0.179,0.281,0.179,0.46,H5/64
157,Brian Bass\bassbr01,0.0,2010,28,PIT,NL,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
158,Brian Bocock\bococbr01,-0.1,2010,25,PHI,NL,6,5,5,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*6H
159,Brian Bogusevic\bogusbr01,-0.1,2010,26,HOU,NL,19,32,28,5,5,3,0,0,3,3,0,12,0,0,0,2,1,1,0.179,0.258,0.286,0.544,*H/789
160,Brian Bruney\brunebr01,0.0,2010,28,WSN,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
161,Brian Burres\burrebr01,-0.1,2010,29,PIT,NL,20,27,25,0,3,0,1,0,3,0,0,14,0,2,0,0,0,0,0.12,0.12,0.2,0.32,*1
163,Brian Esposito\esposbr01,-0.1,2010,31,HOU,NL,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*2*H
166,Brian McCann\mccanbr01,3.6,2010,26,ATL,NL,143,566,479,63,129,25,0,21,77,74,10,98,9,0,4,12,5,2,0.269,0.375,0.453,0.828,*2H/D
167,Brian Moehler\moehlbr01,-0.1,2010,38,HOU,NL,20,10,10,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0.1,0.1,0.2,*1
169,Brian Sanches\sanchbr01,0.0,2010,31,FLA,NL,61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
170,Brian Schlitter\schlibr01,0.0,2010,24,CHC,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
171,Brian Schneider\schnebr01,0.5,2010,33,PHI,NL,47,147,125,17,30,4,1,4,15,19,2,25,1,2,0,3,0,0,0.24,0.345,0.384,0.729,*2/H
175,Brian Wilson\wilsobr01,-0.1,2010,28,SFG,NL,70,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,*1
176,Bronson Arroyo\arroybr01,0.0,2010,33,CIN,NL,34,77,68,5,10,0,0,1,8,2,0,31,0,6,1,1,0,0,0.147,0.169,0.191,0.36,*1/H
177,Brooks Conrad\conrabr01,0.4,2010,30,ATL,NL,103,177,156,31,39,11,1,8,33,16,0,45,1,4,0,0,5,1,0.25,0.324,0.487,0.811,*H5/4
179,Bryan Anderson\anderbr05,-0.1,2010,23,STL,NL,15,35,32,1,9,2,0,0,4,1,0,7,1,0,1,0,0,0,0.281,0.314,0.344,0.658,/*2*H
181,Bryan Petersen\peterbr01,-0.4,2010,24,FLA,NL,23,25,24,1,2,0,0,0,2,1,0,6,0,0,0,0,0,0,0.083,0.12,0.083,0.203,*H/79D
182,Bud Norris\norribu01,0.1,2010,25,HOU,NL,27,56,44,2,7,2,0,0,2,2,0,13,0,10,0,1,0,0,0.159,0.196,0.205,0.4,*1
183,Burke Badenhop\badenbu01,0.0,2010,27,FLA,NL,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
184,Buster Posey\poseybu01,3.9,2010,23,SFG,NL,108,443,406,58,124,23,2,18,67,30,5,55,4,0,3,12,0,2,0.305,0.357,0.505,0.862,*23/H
186,Cameron Maybin\maybica01,1.2,2010,23,FLA,NL,82,322,291,46,68,7,3,8,28,24,1,92,5,1,1,4,9,2,0.234,0.302,0.361,0.663,*8/H
189,Carlos Beltran\beltrca01,0.7,2010,33,NYM,NL,64,255,220,21,56,11,3,7,27,30,5,39,1,0,4,4,3,1,0.255,0.341,0.427,0.768,*8/H
191,Carlos Fisher\fisheca01,-0.1,2010,27,CIN,NL,18,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
192,Carlos Gomez\gomezca01,0.6,2010,24,MIL,NL,97,318,291,38,72,11,3,5,24,17,1,72,4,6,0,10,18,3,0.247,0.298,0.357,0.655,*8H/79
193,Carlos Gonzalez\gonzaca01,5.9,2010,24,COL,NL,145,636,587,111,197,34,9,34,117,40,8,135,2,0,7,9,26,8,0.336,0.376,0.598,0.974,789/H
195,Carlos Lee\leeca01,-2.2,2010,34,HOU,NL,157,649,605,67,149,29,1,24,89,37,1,59,3,0,4,20,3,3,0.246,0.291,0.417,0.708,*73/D
196,Carlos Maldonado\maldoca03,0.3,2010,31,WSN,NL,4,12,11,1,3,0,0,1,3,1,0,2,0,0,0,0,0,0,0.273,0.333,0.545,0.879,/*2
197,Carlos Marmol\marmoca01,0.0,2010,27,CHC,NL,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
198,Carlos Monasterios\monasca01,-0.1,2010,24,LAD,NL,32,18,14,1,1,0,0,0,0,0,0,7,0,4,0,0,0,0,0.071,0.071,0.071,0.143,*1
201,Carlos Rosa\rosaca01,0.0,2010,25,ARI,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
202,Carlos Ruiz\ruizca01,4.0,2010,31,PHI,NL,121,433,371,43,112,28,1,8,53,55,13,54,6,0,1,8,0,1,0.302,0.4,0.447,0.847,*2/H
204,Carlos Silva\silvaca01,-0.3,2010,31,CHC,NL,21,40,31,0,2,1,0,0,2,3,0,12,0,6,0,1,0,0,0.065,0.147,0.097,0.244,*1
206,Carlos Villanueva\villaca01,0.0,2010,26,MIL,NL,50,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
207,Carlos Zambrano\zambrca01,0.4,2010,29,CHC,NL,42,57,52,5,12,0,0,1,6,2,0,15,0,2,1,0,0,0,0.231,0.255,0.288,0.543,*1/H
208,Casey Blake\blakeca01,2.7,2010,36,LAD,NL,146,571,509,56,126,28,1,17,64,48,3,138,8,3,3,8,0,4,0.248,0.32,0.407,0.727,*5/H3
209,Casey Coleman\colemca01,-0.1,2010,22,CHC,NL,12,23,20,2,2,1,0,0,2,1,0,11,0,2,0,0,0,0,0.1,0.143,0.15,0.293,*1
210,Casey Daigle\daiglca01,0.0,2010,29,HOU,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
214,Casey McGehee\mcgehca01,1.6,2010,27,MIL,NL,157,670,610,70,174,38,1,23,104,50,5,102,2,0,8,18,1,1,0.285,0.337,0.464,0.801,*5/3D
219,Cesar Ramos\ramosce01,0.0,2010,26,SDP,NL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
220,Cesar Valdez\valdece01,-0.1,2010,25,ARI,NL,9,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
221,Chad Billingsley\billich01,0.2,2010,25,LAD,NL,31,72,62,1,9,1,0,0,3,4,0,27,0,6,0,0,0,0,0.145,0.197,0.161,0.358,*1
223,Chad Durbin\durbich01,0.0,2010,32,PHI,NL,64,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
228,Chad Tracy\tracych01,-0.3,2010,30,TOT,NL,69,160,146,11,36,8,0,1,15,11,0,36,2,0,1,2,0,0,0.247,0.306,0.322,0.628,5H/3
230,Charlie Haeger\haegech01,-0.1,2010,26,LAD,NL,9,9,6,0,0,0,0,0,1,1,0,5,0,1,1,0,0,0,0.0,0.125,0.0,0.125,/*1
231,Charlie Morton\mortoch02,-0.3,2010,26,PIT,NL,17,28,26,0,1,0,0,0,0,0,0,18,0,2,0,1,0,0,0.038,0.038,0.038,0.077,*1
232,Chase Headley\headlch01,3.9,2010,26,SDP,NL,161,674,610,77,161,29,3,11,58,56,3,139,3,1,4,11,17,5,0.264,0.327,0.375,0.702,*5/H
233,Chase Utley\utleych01,5.8,2010,31,PHI,NL,115,511,425,75,117,20,2,16,65,63,3,63,18,0,5,4,13,2,0.275,0.387,0.445,0.832,*4/H
234,Chin-lung Hu\huch01,-0.1,2010,26,LAD,NL,14,25,23,2,3,1,0,0,1,0,0,5,1,0,1,1,1,0,0.13,0.16,0.174,0.334,*6/H
235,Chipper Jones\jonesch06,2.3,2010,38,ATL,NL,95,381,317,47,84,21,0,10,46,61,6,47,0,0,3,10,5,0,0.265,0.381,0.426,0.806,*5/HD
237,Chris Capuano\capuach01,-0.2,2010,31,MIL,NL,24,18,18,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0.056,0.056,0.056,0.111,*1
238,Chris Carpenter\carpech01,-0.3,2010,35,STL,NL,35,84,72,2,8,0,0,1,4,1,0,25,1,10,0,2,0,0,0.111,0.135,0.153,0.288,*1
239,Chris Carter\cartech01,-0.2,2010,27,NYM,NL,100,180,167,15,44,9,0,4,24,12,0,17,1,0,0,2,1,2,0.263,0.317,0.389,0.706,*H79/D
241,Chris Coghlan\coghlch01,1.1,2010,25,FLA,NL,91,400,358,60,96,20,3,5,28,33,1,84,4,3,2,3,10,3,0.268,0.335,0.383,0.718,*7/H
243,Chris Denorfia\denorch01,2.0,2010,29,SDP,NL,99,317,284,41,77,15,2,9,36,27,3,51,2,1,3,5,8,4,0.271,0.335,0.433,0.769,*879H
244,Chris Dickerson\dickech01,0.0,2010,28,TOT,NL,45,106,97,11,20,2,2,0,5,6,0,34,0,2,1,1,4,0,0.206,0.25,0.268,0.518,8H/79
247,Chris Hatcher\hatchch02,0.0,2010,25,FLA,NL,5,8,6,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0.0,0.25,0.0,0.25,/*2H
248,Chris Heisey\heisech01,1.0,2010,25,CIN,NL,97,226,201,33,51,10,1,8,21,16,1,57,6,1,2,3,1,2,0.254,0.324,0.433,0.757,7H98
249,Chris Iannetta\iannech01,-0.2,2010,27,COL,NL,61,223,188,20,37,6,1,9,27,30,2,48,4,0,1,4,1,0,0.197,0.318,0.383,0.701,*2/H3D5
250,Chris Jakubauskas\jakubch01,0.0,2010,31,PIT,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
251,Chris Johnson\johnsch05,0.3,2010,25,HOU,NL,94,362,341,40,105,22,2,11,52,15,2,91,2,0,4,8,3,0,0.308,0.337,0.481,0.818,*5/H
252,Chris Leroux\lerouch01,0.0,2010,26,TOT,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
253,Chris Narveson\narvech01,0.8,2010,28,MIL,NL,37,59,49,3,16,1,0,0,7,2,0,15,1,7,0,0,0,0,0.327,0.365,0.347,0.712,*1
254,Chris Nelson\nelsoch01,-0.2,2010,24,COL,NL,17,27,25,7,7,1,0,0,0,1,0,4,0,1,0,1,1,0,0.28,0.308,0.32,0.628,*H/45
257,Chris Resop\resopch01,0.0,2010,27,TOT,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
259,Chris Sampson\sampsch01,0.0,2010,32,HOU,NL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
261,Chris Smith\smithch08,0.0,2010,29,MIL,NL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
262,Chris Snyder\snydech02,0.1,2010,29,TOT,NL,105,376,319,34,66,9,0,15,48,52,10,94,2,1,2,11,0,0,0.207,0.32,0.376,0.696,*2/H
263,Chris Stewart\stewach01,0.0,2010,28,SDP,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*3*2
265,Chris Valaika\valaich01,0.0,2010,24,CIN,NL,19,40,38,3,10,1,0,1,2,1,0,9,0,1,0,2,0,0,0.263,0.282,0.368,0.65,*4/H6
266,Chris Volstad\volstch01,-0.3,2010,23,FLA,NL,30,63,54,1,5,1,0,0,2,0,0,28,0,9,0,0,0,0,0.093,0.093,0.111,0.204,*1
268,Chris Young\youngch03,0.0,2010,31,SDP,NL,4,6,5,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.167,0.0,0.167,/*1
269,Chris Young\youngch04,5.4,2010,26,ARI,NL,156,664,584,94,150,33,0,27,91,74,0,145,2,1,3,10,28,7,0.257,0.341,0.452,0.793,*8/H
271,Claudio Vargas\vargacl01,0.0,2010,32,MIL,NL,17,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
273,Clay Hensley\henslcl01,0.0,2010,30,FLA,NL,68,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
275,Clayton Kershaw\kershcl01,-0.4,2010,22,LAD,NL,32,74,55,4,3,0,0,0,1,1,0,17,0,18,0,3,0,0,0.055,0.071,0.055,0.126,*1
277,Clayton Richard\richacl01,0.2,2010,26,SDP,NL,33,72,61,5,9,2,0,0,5,1,0,21,1,8,1,0,0,0,0.148,0.172,0.18,0.352,*1
280,Clint Barmes\barmecl01,1.1,2010,31,COL,NL,133,432,387,43,91,21,0,8,50,35,10,66,5,2,3,5,3,2,0.235,0.305,0.351,0.656,*46/H5
282,Cody Ransom\ransoco01,0.1,2010,34,PHI,NL,22,46,42,6,8,0,0,2,5,3,0,11,0,1,0,0,1,0,0.19,0.244,0.333,0.578,/5H43
283,Cody Ross\rossco01,1.8,2010,29,TOT,NL,153,569,525,71,141,28,3,14,65,37,4,121,5,0,2,9,9,2,0.269,0.322,0.413,0.735,*897/H
285,Colby Rasmus\rasmuco01,3.6,2010,23,STL,NL,144,534,464,85,128,28,3,23,66,63,9,148,1,2,4,5,12,8,0.276,0.361,0.498,0.859,*8H/D
286,Cole Gillespie\gilleco01,-0.7,2010,26,ARI,NL,45,113,104,11,24,8,0,2,12,7,1,29,1,0,1,2,1,1,0.231,0.283,0.365,0.649,*7H/98
287,Cole Hamels\hamelco01,0.0,2010,26,PHI,NL,34,72,67,4,10,2,0,0,2,0,0,20,0,5,0,1,0,0,0.149,0.149,0.179,0.328,*1/H
289,Collin Balester\balesco01,0.0,2010,24,WSN,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
291,Corey Hart\hartco01,3.9,2010,28,MIL,NL,145,614,558,91,158,34,4,31,102,45,2,140,6,0,5,14,7,6,0.283,0.34,0.525,0.865,*9/H
293,Corky Miller\milleco01,0.1,2010,34,CIN,NL,32,79,74,5,18,5,0,2,9,2,0,16,2,1,0,2,0,0,0.243,0.282,0.392,0.674,*2/H
295,Cory Luebke\luebkco01,-0.1,2010,25,SDP,NL,4,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
296,Cory Sullivan\sullico01,-0.6,2010,30,HOU,NL,57,71,64,6,12,1,1,0,4,6,0,18,0,1,0,2,0,0,0.188,0.257,0.234,0.492,*H7/98
298,Craig Counsell\counscr01,1.0,2010,39,MIL,NL,102,230,204,16,51,8,0,2,21,21,0,29,1,3,1,0,1,1,0.25,0.322,0.319,0.64,H65/4
300,Craig Kimbrel\kimbrcr01,0.0,2010,22,ATL,NL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
301,Craig Stammen\stammcr01,0.2,2010,26,WSN,NL,36,43,38,2,9,3,0,0,6,1,0,15,0,3,1,2,0,0,0.237,0.25,0.316,0.566,*1/H
303,Cristhian Martinez\marticr01,0.0,2010,28,ATL,NL,18,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
306,D.J. Carrasco\carradj01,-0.1,2010,33,TOT,NL,63,6,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
314,Dan Meyer\meyerda02,0.0,2010,28,FLA,NL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
315,Dan Runzler\runzlda01,0.0,2010,25,SFG,NL,41,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
316,Dan Uggla\ugglada01,4.3,2010,30,FLA,NL,159,674,589,100,169,31,0,33,105,78,2,149,2,0,5,9,4,1,0.287,0.369,0.508,0.877,*4/H
319,Dane Sardinha\sardida01,0.0,2010,31,PHI,NL,13,40,39,5,8,2,0,3,8,1,0,13,0,0,0,1,0,0,0.205,0.225,0.487,0.712,*2/H
321,Daniel Descalso\descada01,0.4,2010,23,STL,NL,11,37,34,6,9,2,0,0,4,2,0,6,1,0,0,0,1,0,0.265,0.324,0.324,0.648,/*5H6
323,Daniel McCutchen\mccutda01,-0.1,2010,27,PIT,NL,28,17,14,1,1,0,0,0,0,0,0,5,1,2,0,0,1,0,0.071,0.133,0.071,0.205,*1
326,Daniel Stange\stangda01,0.0,2010,24,ARI,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
327,Danny Espinosa\espinda01,0.7,2010,23,WSN,NL,28,112,103,16,22,4,1,6,15,9,1,30,0,0,0,0,0,2,0.214,0.277,0.447,0.723,*4/6H
328,Danny Herrera\herreda01,0.0,2010,25,CIN,NL,36,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
331,Danys Baez\baezda01,0.0,2010,32,PHI,NL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
334,Darren Ford\fordda03,0.0,2010,24,SFG,NL,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,,/*H8
337,Darwin Barney\barneda01,0.5,2010,24,CHC,NL,30,85,79,12,19,4,0,0,2,6,0,12,0,0,0,0,0,0,0.241,0.294,0.291,0.585,64/H5
338,Dave Bush\bushda01,0.1,2010,30,MIL,NL,40,62,53,6,7,1,0,0,2,4,0,23,0,5,0,0,0,0,0.132,0.193,0.151,0.344,*1/H
341,David Eckstein\eckstda01,1.4,2010,35,SDP,NL,116,492,442,49,118,23,0,1,29,27,0,35,9,12,2,6,8,1,0.267,0.321,0.326,0.647,*4/H
342,David Freese\freesda01,0.7,2010,27,STL,NL,70,270,240,28,71,12,1,4,36,21,0,59,4,4,1,7,1,1,0.296,0.361,0.404,0.765,*5/H3
344,David Herndon\herndda01,0.0,2010,24,PHI,NL,47,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
351,David Riske\riskeda01,0.0,2010,33,MIL,NL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
353,David Ross\rossda01,1.2,2010,33,ATL,NL,59,145,121,15,35,13,2,2,28,20,0,28,1,2,1,5,0,1,0.289,0.392,0.479,0.871,*2/H
354,David Wright\wrighda03,2.8,2010,27,NYM,NL,157,670,587,87,166,36,3,29,103,69,9,161,2,0,12,12,19,11,0.283,0.354,0.503,0.856,*5/HD
357,Delwyn Young\youngde04,-0.3,2010,28,PIT,NL,110,207,191,22,45,11,1,7,28,13,0,52,1,1,1,5,1,0,0.236,0.286,0.414,0.7,*H94/5D
359,Denny Bautista\bautide01,0.1,2010,27,SFG,NL,31,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,*1
360,Dennys Reyes\reyesde01,0.0,2010,33,STL,NL,59,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
363,Derek Lowe\lowede01,0.3,2010,37,ATL,NL,34,69,53,6,8,4,0,0,3,5,0,14,0,11,0,1,0,0,0.151,0.224,0.226,0.451,*1/H
364,Derrek Lee\leede02,1.5,2010,34,TOT,NL,148,626,547,80,142,35,0,19,80,73,1,134,2,0,4,23,1,3,0.26,0.347,0.428,0.774,*3/HD
367,Dexter Fowler\fowlede01,1.7,2010,24,COL,NL,132,505,439,73,114,20,14,6,36,57,0,104,2,7,0,5,13,7,0.26,0.347,0.41,0.757,*8H
368,Dillon Gee\geedi01,0.0,2010,24,NYM,NL,5,12,12,0,2,1,0,0,1,0,0,8,0,0,0,0,0,0,0.167,0.167,0.25,0.417,/*1
370,Diory Hernandez\hernadi01,0.0,2010,26,ATL,NL,20,10,9,5,1,0,0,1,1,0,0,4,0,1,0,0,0,0,0.111,0.111,0.444,0.556,*H/64
371,Domonic Brown\browndo01,-0.4,2010,22,PHI,NL,35,70,62,8,13,3,0,2,13,5,1,24,0,0,3,1,2,1,0.21,0.257,0.355,0.612,*H9
373,Donnie Murphy\murphdo01,0.7,2010,27,FLA,NL,29,47,44,9,14,6,1,3,16,2,0,19,0,1,0,0,0,0,0.318,0.348,0.705,1.052,*H/654
376,Doug Davis\davisdo02,-0.2,2010,34,MIL,NL,8,15,13,0,0,0,0,0,1,0,0,5,0,1,1,1,0,0,0.0,0.0,0.0,0.0,/*1
379,Doug Slaten\slatedo01,0.0,2010,30,WSN,NL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
381,Drew Carpenter\carpean01,0.0,2010,25,PHI,NL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
382,Drew Storen\storedr01,0.1,2010,22,WSN,NL,54,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,1.0,*1
383,Drew Stubbs\stubbdr01,3.0,2010,25,CIN,NL,150,583,514,91,131,19,6,22,77,55,2,168,5,3,6,6,30,6,0.255,0.329,0.444,0.773,*8/H
392,Edgar Renteria\renteed01,0.6,2010,33,SFG,NL,72,267,243,26,67,11,2,3,22,21,3,43,0,2,1,8,3,0,0.276,0.332,0.374,0.707,*6/H
393,Edgmer Escalona\escaled01,0.0,2010,23,COL,NL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
394,Edinson Volquez\volqued01,0.0,2010,26,CIN,NL,12,21,17,1,2,0,0,0,0,1,0,7,0,3,0,0,0,0,0.118,0.167,0.118,0.284,*1
397,Edward Mujica\mujiced01,0.0,2010,26,SDP,NL,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
